,Song,Artist,Lyricist,Composer,Lyric
29,Winter Snow Magic,"
平井大",Dai Hirai・EIGO,Dai Hirai,溢れ出す恋は Winter Snow Magic 永遠の愛をここに誓おう 幸せはこんな近くに 遠くを探さなくてもいい キミがそばにいる喜び I'm loving U 降り積もる雪が 僕らの距離を近づけ ぬくもりが優しく 心を包んだ 肩にそっと寄り添うキミを眺め 幸せの意味を知った 溢れ出す恋は Winter Snow Magic 永遠の愛をここに誓おう 幸せはこんな近くに 遠くを探さなくてもいい キミがそばにいる喜び I'm loving U it's true もしもキミが どんな夢を選んでも 僕はきらめく星になり キミを照らすだろう 自分じゃなく誰かのために何かを 願うことが愛だと知った 溢れ出す恋は Winter Snow Magic 永遠の愛をここに誓おう 幸せはこんな近くに 遠くを探さなくてもいい キミがそばにいる喜び I'm loving U it's true Our love will never will never will never be apart この愛をforever forever どんなときだって Come a little more closer I will be the one for U Stay by my side 降り積もる今夜 Winter Snow Magic 変わらない愛をキミに誓おう 幸せをずっと近くで 感じてたい それだけでいい キミがそばにいる喜び I'm loving U 溢れ出す恋は Winter Snow Magic 永遠の愛をここに誓おう 幸せはこんな近くに 遠くを探さなくてもいい キミがそばにいる喜び I'm loving U it's true
30,AnyDay,"
平井大",平井大,平井大,太陽の光 浴びて育つ花のように 僕らも同じ 優しさを浴びて一歩前へ my way 笑い合える日も 涙流す日も 青い空はいつも キミに微笑んでる Any day 大空羽ばたく 美しい鳥達のように 僕らも同じ 明日へと飛び立っていこう Beleave the Future 笑い合える日も 涙流す日も 青い空はいつも キミに微笑んでる Any day 笑い合える日も 涙流す日も 青い空はいつも キミに微笑んでる Any day
31,Everything is Music,"
平井大",EIGO・平井大,平井大,Can you hear？ 風のメロディー Can you hear？ 波のハーモニー Can you hear？ The sound of music The sound of life Can you hear？ Can you hear the sound The sound of life I can hear I can hear your voice The voice of your love Clap your hands 明日へと届くように 届くように Clap your hands いつまでも続くように Everybody Can you hear？ The sound of music The sound of life Can you hear？ The sound of music The sound of love Can you feel？ 街のirony Can you feel？ 僕らのhistory Can you feel？ The sound of music The sound of love Can you feel？ Can you feel the light The light of our life I can feel your pain and the sorrow Let them go with the music Clap your hands 君へと届くように 届くように Clap your hands どこまでも続くように Everybody Can you hear？ The sound of music The sound of life Can you hear？ The sound of music The sound of love Clap your hands 明日へと届くように 届くように Clap your hands いつまでも続くように Everybody Can you hear？ The sound of music The sound of life Can you hear？ The sound of music The sound of love
32,Angel ～First Love～ feat.ALEXXX,"
平井大",平井大・ALEXXX,平井大・ALEXXX,"Hey girl, why leave me? You're my Angel Hey girl, why leave me? You're my Angel 夏の日差し思い出す Memories 潮風と共にやって来た My first love いつまでも二人 共にいると 誓ったはずなのに 君だけが大人の階段を昇る 僕は独りぼっちで ただ揺れて波待つだけさ Shalala… my first love 甘く切ない 恋のMelody Shalala… my first love 目を閉じればいつもこのHarmony Hey girl, why leave me? You're my Angel Hey girl, why leave me? You're my Angel 二人別れ もう月日は流れて 思い出になる日 来たのかな My first love 君からの手紙 引き出しの奥に 眠る記憶と共に… きっと今頃 僕の知らない誰かさんと 白い浜辺 手をつないで あの夏の日を忘れてるだろう Shalala… my first love 甘く切ない 恋のMelody Shalala… my first love 目を閉じればいつもこのHarmony [ALEXXX] Yeah you got me singing hey Girl don't you were the one The only one who had my heart. You tickled me darling with no irritation. That time I can say you had my melody, we began to build our harmony. 今でもずっと忘れられないメモリー Hey girl yeah you broken my heart You broke me up into pieces Had me tangled and twisted. Yeah . Hey girl why did we fall apart. I guess we weren't meant to be So I sing this tune and let it be. Shalala… my first love 甘く切ない 恋のMelody Shalala… my first love 目を閉じればいつもこのHarmony Hey girl, why leave me? You're my Angel Hey girl, why leave me? You're my Angel You're my Angel baby"
33,EndlessSky,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,「答えは風の中」だって どこかで 誰かが唱えた それなら見つけにいこうと はじまった Journey そしていつしか その日々自体が 答えなのかもなって思えた 気がつけば沢山の奇跡に溢れていた この街のノイズに埋もれた色褪せぬ旋律と 僕たちの青過ぎた夏を もう一度 あの空のもっと先まで 自由を味方につけて Faraway 向かい風くらいが丁度いい We can fly so high まだ見たことのない世界へ そのココロがおもむくままに ミチシルベならここにある EndlessSky No need no more 出来ない理由は Don' t wanna hear 聞きたくないし Just give a shot 来ない明日なら 迎えにいけばいい “常識”のフィルターで見えなくなっていた風景を 真っ白なこの空に描こうよ もう一度 あの日々のもっと先まで 自分を味方につけて Faraway 届かないくらいが丁度いい We can fly so high まだ見たことのない未来へ このココロが求めるままに ミチシルベならここにある EndlessSky あの空のもっと先まで 自由を味方につけて Faraway 向かい風くらいが丁度いい We can fly so high まだ見たことのない世界へ そのココロがおもむくままに ミチシルベならここにある EndlessSky On&On Go beyond the distance On&On This story is timeless On&On Let's break the silence In this EndlessSky
34,OHANA feat.ALEXXX,"
平井大",平井大・本村康裕,平井大・本村康裕,"Everybody Singing LaLaLa… 世界中が手を取り合って歌を歌うんだ Everybody Singing LaLaLa… みんなOHANA 笑顔 耐えない家族になろう 僕らはこの島に産まれて 息をして命咲かせる 朝目覚めて お日様浴びて それが幸せだと気づく なのに何で？ 人は争い合うの？ みんな本当は優しいのに Everybody Singing LaLaLa… 世界中が手を取り合って歌を歌うんだ Everybody Singing LaLaLa… みんなOHANA笑顔絶えない家族になろう Me said now get up & rise so we can be a family yup！ Inside of us we always try to judge one. Everybody should be chilling as a nation. We shouldn't fuss & no fight for all the young ones. Cuz I know, I would hate my life, If it was me, who caused the world to crumble down. なのに何で？ 人は争い合うの？ みんな本当は優しいのに Everybody Singing LaLaLa… 世界中が手を取り合って歌を歌うんだ Everybody Singing LaLaLa… みんなOHANA 笑顔耐えない家族になろう Everybody Singing LaLaLa… Everybody Singing LaLaLa… Everybody Singing LaLaLa… 世界中が手を取り合って歌を歌うんだ Everybody Singing LaLaLa… みんなOHANA 笑顔耐えない家族になろう"
35,Only One feat.ALEXXX,"
平井大",平井大・EIGO・ALEXXX,平井大,キミが描く理想とは かけはなれてるボクなのに こんなスキになってくれてホントありがとう いつの日かきっと この人で良かったって 想ってもらえるように by your side 目と目が合うだけで 生まれるんだ Our Harmony この広い世界で出会えたのは偶然じゃないね だから笑っていてね その笑顔がスキだから この広い世界で出会えた運命の the only one 寂しがりやなところも 負けず嫌いな強がりも 時おり見え隠れしてる弱気な一面も ボクならばきっと そのままでいいんだって 思わせてあげるから by my side 手と手が触れるだけで 伝わるんだ your heart to me この広い世界で出会えたのは偶然じゃないね だから離れないでね 後悔はさせないから この広い世界で出会えた運命の the only one やっと見つけたんだ the only one for me 何があってもずっと let's be happy 言葉じゃ足りない rhapsody Forever and ever ダーリン その目を見るだけで全て伝わるよ ずっとそばにいて いつか渡したいんだ Diamond Ring 受け取ってくれるかな？ 目と目が合うだけで 生まれるんだ Our Harmony この広い世界で出会えたのは偶然じゃないね だから笑っていてね その笑顔がスキだから この広い世界で出会えた運命の the only one
36,Ocean Wave,"
平井大",Dai Hirai,Dai Hirai,Like an ocean wave Like an ocean wave 最初は単なるOne summer love 遊びに行ければそれでOkay 焼けた肌をむき出しにして Shawty come hang out with me 二人きりの時間も増えて 気付いたこれ夢にまで見たBig wave? 置いて行かれそうになっても Paddle Paddle!! Let's take off!! I don't wanna lose this wave そう君を You know? I'll never let you go 離さない 終わらせたくない 二人のEndless summer I just wanna feel you close そう永遠に But you know? Our love is about to fade away よせてはかえす僕らの恋は You know it's ocean wave 灼熱の太陽に抱かれ 二人は一つに Oh my love 夏限定と分かってても Shawty I'm crazy about you 気付けば瞳に吸い込まれ さまよう恋は真夏のBig Wave 思い出に消えて行く No!! Paddle Paddle!! 今take off!! I don't wanna lose this wave そう君を You know? I'll never let you go 離さない 終わらせたくない 二人のEndless summer I just wanna feel you close そう永遠に But you know? Our love is about to fade away よせてはかえす僕らの恋は You know it's ocean wave 君と出会ったあのBeachで 恋の行方も知らないで 夏の面影を探してる 忘れたくないOh my dear Summer time is going by So tell me baby can I get one more try? I don't wanna lose this wave そう君を You know? I'll never let you go 離さない 終わらせたくない 二人のEndless summer I just wanna feel you close そう永遠に But you know? Our love is about to fade away よせてはかえす僕らの恋は You know it's ocean wave
37,Ordinary People,"
平井大",EIGO・平井大,平井大,そんな誰かと比べて どんな意味があるの？ yea… 見渡せば ほら世間は 思うほど気にしてないさ 愛おしき日々 街の匂い 青い空のした 焦らずに We are just ordinary people 時間をかけていけばいいよ Cause we are just ordinary people 特別なことなど必要ないでしょ？ そんなに急いでみて どんな意味があるの？ yea… 見渡せばほら世界は 思うほど進んでないさ 完璧なほど 脆いもので それより隙間を 感じていよう We are just ordinary people ありのままでいればいいよ Cause we are just ordinary people 難しいことなど必要ないでしょ？ ボクのとなりに キミがいて キミのとなりに ボクがいる 時に不安な夜もきっと いつか笑い話にしようよ となりにある「当たり前」を 幸せに変えてみようよ Cause we are just ordinary people 時間をかけていけばいいよ Cause we are just ordinary people 特別なことなど必要ないでしょ
38,GIRL FRIEND,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,"You will always be my girl friend, girl friend Everyday was like weekend, weekend Gonna tell you my secret, secret I' m still loving you my baby... I love you my GIRL FRIEND 笑い声も何気ないキスも いたずらな仕草も寝顔も わかりやすいウソもイタズラも ここにないと そりゃイタイよ ボクのプランにキミが 返した曖昧なアンサー それが全ての答えだったと 今更気づいたんだ baby ごめんね ボクの知らないキミがいて そのコに誰かが微笑むなんて やりきれない恋の結末さ キミはボクの girl friend, girl friend 二人だけの weekend, weekend かくしておく secret, secret 最後のボクの優しささ 夏の終わりはどこ？どこ？ 思い出残し don't go, don't go 忘れ方なんて don't know, don't know いじわるな夏がボクに運んだ GIRL FRIEND いつかの見慣れない写真も 決まって電話に出ない時間も いまでもまだ信じているよ キミに恋したボクの為に キレイな記憶ばかりが 落ちてる波打ち際 9月のセツナ空に 気持ちがまだ追いつかないみたいだ 季節の背中を眺めて その美しさにやられるなんて わりきれない恋の結末さ Good-bye my girl friend, girl friend キミの知らぬ weekend, weekend 女のコと secret, secret 最後のボクの強がりさ きっとこのままどうかどうか 忘れさせてよ your love, your love あれもこれもがそうだ そうだ いじわるな夏のせいにしようよ GIRL FRIEND キミはボクの girl friend, girl friend 二人がいた weekend, weekend かくしておく secret, secret 最後のボクの優しささ 夏の終わりはどこ？どこ？ 思い出残し don't go, don't go 忘れ方なんて don't know, don't know いじわるな夏がボクに運んだ GIRL FRIEND 笑い声も何気ないキスも 他の誰かじゃ違うみたいだ わかりやすいウソだとしても 会いたいや、もう一度 GIRL FRIEND"
39,Kiss Me Baby,"
平井大",平井大,平井大,"もう一度Kiss Me Baby 忘れられないMy Angel 二度と戻れない灼熱のSummer Holiday 今日もLonely Boy 海に揺れるGood-bye Sunset 好きだと言ったまんま 夏はもう後ろ姿 振り向いてBaby 常夏のMy First Love (Love love, my first love) 誰よりもキミのトリコなのさ My Angel 愛でこぼれそうな 柔らかすぎる 幼いMy Heart 涙溢れてく 遊びなら No no no (No no, no no no) 乗れないとわかってるキミはlike a so big wave もう一度Kiss Me Baby 忘れられないMy Angel 二度と戻れない灼熱のSummer Holiday 今日もLonely Boy 海に揺れるGood-bye Sunset 黄昏時のKiss は サヨナラを意味するso tender 二度と逢えない 幻のSurfer Girl (Surf surf, surfer girl) 叶わない夢の果ては真夏のBroken Heart 「もう終わり…」なんて言わないで 想いを焦がすEndless Summer 夕暮れの太陽 波間に消えていく (No no, no no no) Come back 今でも君の面影探してる もう一度Kiss Me Baby 忘れられないMy Angel 二度と戻れない灼熱のSummer Holiday 今日もLonely Boy 海に揺れるGood-bye Sunset Do you remember the day that we met (I fell in love) You took my heart away, when my whole world was grey (You changed my life) It was spring back then and now it's summer time どこまでもbaby let's go for a ride So won't you please take my hand もう一度Kiss Me Baby 忘れられないMy Angel 二度と戻れない灼熱のSummer Holiday 今日もLonely Boy 海に揺れるGood-bye Sunset もう一度Kiss Me Baby 忘れられないMy Angel 二度と戻れない灼熱のSummer Holiday 今日もLonely Boy 海に揺れるGood-bye Sunset"
40,Can't Help Falling in Love,"
平井大",George Weiss・Hugo Peretti・Luigi Creatore,George Weiss・Hugo Peretti・Luigi Creatore,"Take my hand, take my whole life too For I can't help falling in love with you Wise men say only fools rush in But I can't help falling in love with you Shall I stay, would it be a sin If I can't help falling in love with you Like a river flows To the sea So it goes Some things, are meant to be Take my hand Take my whole life too For I can't help falling in love with you Wise men say only fools rush in But I can't help falling in love with you Like a river flows To the sea So it goes Some things, are meant to be Take my hand, take my whole life too For I can't help falling in love with you Take my hand take my whole life too For I can't help falling in love with you"
41,King & Queen,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,"I'm back again let's go Shawty let's go Let's go on together I be your king you be my queen Let's do this Let's ride out together now Shawty あれからもう何年？ Island Queen 目の前に現れ With me それからずっとふたりで 気づけばここまで 諦めて塞ぎ込んだ夜も 向かい風にココロ折れかけた朝も いつだって「戦ってごらん」って 背中を叩いてくれた さぁ、ボクらの時代だ 闇も傷みも超えてゆけ これはボクらの未来だ 誰にも邪魔させない どんなに白けた世界でもキミがいれば それはいつか観た Happy Endな映画の布石みたいな モノだって思える 逆境を超える度 強くなる 絆と愛を武器にゆこう クライマックスの先で 待ってる運命の場所へ I'm back again let's go Shawty let's go Let's go on together I be your king you be my queen Let's do this Let's ride out together now Brave it out 折れないココロで Shout it out ありのままのコトバで Break it out 授かったこのカラダで “I'll do what I can do I'll give what I can give” バカだって笑われたっていいよ 泣かせるよりは1000倍マシさ 転んだって同じ数立ち上がれば 転んでないみたいなものだ もう、恐れることはない 闇も傷みも連れてゆけ それもボクらの一部だ 必ず役に立つ ボクらが愛した世界をもう一度 信じてみよう ほら Happy Endな映画の中ここからが 見所なのさ 逆境を超える度 強くなる 絆と愛を武器にゆこう クライマックスの先で 待ってる運命の場所へ さぁ、ボクらの出番だ 闇や傷みのその先へ これはボクらの未来だ You know it, We the “King and Queen” どんなに白けた世界でもキミがいれば それはいつか観た Happy Endな映画の布石みたいな モノだって思える 逆境を超える度 強くなる 絆と愛を武器にゆこう クライマックスの先で 待ってる運命の場所へ I'm back again let's go Shawty let's go Let's go on together I be your king you be my queen Let's do this Let's ride out together now"
42,Cradle of Love,"
平井大",EIGO・平井大,平井大,かすかなメロディー 跡絶えぬようにそっと 街の雑踏に消されないように歩いているよ 密かな波に 身を隠すように君と 重なった感触がstill残ったまま Like 19 you and me And I still believe you're the one for me Cradle of Love 包まれてく 記憶の distance わかってたけど… Can't do without you 君のいない 日々にはもう もどれないよ I'm missing part of me 目覚めぬように 気づかぬように日々を やり過ごすほど器用じゃないとわかっているよ 静かなほどに 幸せが遠くなって 交わった感情が you 求めたまま Like 19 you and me Cause I still believe you're the one for me Cradle of Love 包まれてた 記憶がいつか 消えていっても… Can't do without you 君のいない 日々ならもう いらないから I'm missing half of me 瞳を閉じれば 浮かんでくるのさ Love is your name 今 君の場所まで Cradle of Love 包まれてく 記憶の distance わかってたけど… Can't do without you 君のいない 日々にはもう もどれないよ I'm missing part of me
43,Good One,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,"Come on now dance tonight We can boogie till the morning There's no plans tonight Gonna have a Good One Seasideの美女 She's like an illusion ピンク色のneon 映し出すvision 秘密のlocation 眩しいreflection 引きつけるattention 夜を抜け出そう 誰もがjealousyになるほどにsexy 片手にはHennessyカタチだけtipsy やり方はclassic 品よくmajestic 余計なものはほら脱ぎ捨ててさ Come on now dance tonight We can boogie till the morning There's no plans tonight We gonna have a Good One 水際のplayground こんな曲をplay loud And we can dance tonight Hey we gonna have a Good One 曖昧なreaction いらないhesitation Red cupで1 shot, 2 shots, 3 shots and let's go！ よくあるsituation なんかじゃ終わらせないtension 今夜はso special “Baby come more closer” 誰もがenemyになるほどにcrazy MonroeとKennedyのそれよりromantic あれもこれもfantastic そしてso galactic 余計なことは何処かにおいてさ Come on now dance tonight We can boogie till the morning There's no plans tonight We gonna have a Good One 水際のplayground こんな曲をplay loud And we can dance tonight Hey we gonna have a Good One Come on now dance tonight We can boogie till the morning There's no plans tonight We gonna have a Good One 水際のplayground こんな曲をplay loud And we can dance tonight Hey we gonna have a Good One Wanna see you move like this I like it, you like it Side to side, front to back He likes it, she likes it Wanna see you move like this We like it, they like it Upside-down, inside-out And it's gonna be a Good One"
44,ここにあるもの,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,移ろう季節 街はきらめく 一人で過ごすには賑やかすぎるけど そういえば部屋の配置も変えてみたんだ あの頃よりは少しだけ広くなったよ キミがいないと何も出来ないボクじゃもうないけど やっぱり何かが足りないみたいだ 変わりゆく街並み 変わらない想いだけが あの日のまま今もずっとキミを待ってる 戻れない記憶の中 何度も何度も名を呼んだ 会いたいんだ まだ温もりが残ってるよ この手の中 温もりがここにあるよ ずっと続いていた交差点の工事も やっと終わって渋滞もないし快適な日々さ キミが好きだったあの店の前を通る度に 思い出すけれど悪い気分じゃないよ 変わりゆく季節に 変わらない想いだけが あの日のまま今もずっとずっと立ってる 共に過ごした時間を止める必要なんてない ボクらの時計の針はまだ動いているよ キミがいないと何もない訳じゃないけど なかったことには出来ないみたいだ 変わりゆく時代に 変わらない想いだけが あの日のままの笑顔でずっと残ってる 戻れないことくらいはもう とっくにわかっているけれど それでもいいよ 温もりと生きていくよ だってそれがキミが最後に残した「ここにあるもの」 ここにあるよ ここにあるよ
45,Kokomo,"
平井大",Mike Love・Scott Mckenzie・Terry Melcher & John Phillips,Mike Love・Scott Mckenzie・Terry Melcher & John Phillips,"Aruba, Jamaica, ooh I wanna take ya Bermuda, Bahama, come on pretty mama Key Largo, Montego, Baby why don't we go, Jamaica Off the Florida Keys There's a place called Kokomo That's where we wanna go To get away from it all Bodies in the sand, Tropical drink melting in your hand We'll be falling in love To the rhythm of a steel drum band Down in Kokomo Aruba, Jamaica, ooh I wanna take you to Bermuda, Bahama, come on pretty mama Key Largo, Montego, Baby why don't we go Ooh I wanna take you down to Kokomo, We'll get there fast And then we'll take it slow That's where we wanna go, Way down in Kokomo. Martinique, that Monserrat mystique... We'll put out to sea And we'll perfect our chemistry By and by we'll defy A little bit of gravity Afternoon delight, Cocktails and moonlit nights That dreamy look in your eye, Give me a tropical contact high Way down in Kokomo Aruba, Jamaica, ooh I wanna take you to Bermuda, Bahama, come on pretty mama Key Largo, Montego, Baby why don't we go Ooh I wanna take you down to Kokomo, We'll get there fast And then we'll take it slow That's where we wanna go, Way down in Kokomo. Port au Prince, I wanna catch a glimpse... Everybody knows a little place like Kokomo Now if you wanna go to get away from it all Go down to Kokomo Aruba, Jamaica, ooh I wanna take you to Bermuda, Bahama, come on pretty mama Key Largo, Montego, Baby why don't we go Ooh I wanna take you down to Kokomo, We'll get there fast And then we'll take it slow That's where we wanna go, Way down in Kokomo."
46,SOUNDS LIKE A LOVE SONG,"
平井大",EIGO・平井大,平井大,I remember Feels like yesterday I didn't even know your name 出会いは突然に 一つのブランケット 肩寄せ合って 波のmelody 愛の場所を知らせた キミのその全てが 僕のものになるのなら いたずらな運命すら 悪くないよと願った wow oh… Even a breath that you take sounds like a love song to me Like “we kiss in the shadow” ふたりだけ 永遠じゃなくても 終わりがきても This song will last forever forever and more この距離も不安もその吐息も 儚いくらい もどかしくて 離れたくないから そばにいて Let's hide from the moonlight ここにいればいいのに 二つのcoffee 冷めないように 両手で温めて 時間を繋ぎとめた 幸せの意味なら ずっとここにあるのに 触れれば消えそうな気がして 気づかないふりをしてた I was wrong Every move that you make is just so perfect to me We be dancing in shadow 時をとめて 永遠じゃなくても 終わりがきても This song will last forever forever and more あの記憶も歴史もその言葉も 戻れないほどに美しくて 思い出にしないで そばにいて Let's hide from the moonlight ずっといればいいのに Even a breath that you take sounds like a love song to me Like “we kiss in the shadow” ふたりだけ 離れたくないから そばにいて Let's hide from the moonlight ここにいればいいのに
47,Summer Queen,"
平井大",平井大・EIGO,平井大,"少し焼けた肌と サングラス越しのその態度 気づかないフリをしてたけど I know 僕には隠さないで ココロに降る「雨」を きっと「晴れ」に変えてあげる 波の音にホラ耳を澄ませて このリズムにその身をゆだねて 長いトンネルを抜ければそこに 太陽が待ってる Season キミは Summer Queen 飛び込もう Into our dreams さあ 手をつないで Let's get it on！ きっと Summer Rain 二人でいれば Sunny Day に 変えて行けるはず Here we go！ Come on, come on We got nothing to lose, だから Come on, come on Let's get down, down, down, down Come on, come on We got nothing to lose, together Come on, come on Let's get down, down, down, down 少しとまどっても Alright！ 大丈夫だよ 周りの目は気にしないでいいよ たとえ雨の日でも 僕が照らしてあげる 傘なんていらないよ No more 止められない高鳴るこのキモチ 虹が架かる雨上がりの空に 僕らの季節がまたやってくる 濡れたままでも I don't care！！！！！ キミは Summer Queen 飛び込もう Into our dreams さあ 手をつないで Let's get it on！ きっと Summer Rain 二人でいれば Sunny Day に 変えて行けるはず Here we go！ We can't stop and we won't stop このまま止まらない Our summer time！ Yeah we can't stop and we won't stop Hey come with me now We can't stop and we won't stop まだまだ止まらない Our summer time！ Yeah we can't stop and we won't stop Let's have a good time We can make it through the rain 晴れ渡る空がもうすぐそこに We can make it a better day 何も持たずに Let's go to the beach キミは Summer Queen 飛び込もう Into our dreams さあ 手をつないで Let's get it on！ きっと Summer Rain 二人でいれば Sunny Day に 変えて行けるはず Here we go！ Come on, come on We got nothing to lose, だから Come on, come on Let's get down, down, down, down Come on, come on We got nothing to lose, together Come on, come on Let's get down, down, down, down"
48,Sayonara,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,いつもの帰り道 いつもの角を曲がったら いつものタイミングで 最後のキスをしよう いつもならすぐまたねって 別れるけど 今日みたいな日は なんて言えばいいんだろう 君と過ごした 思い出たちが 星屑の様に 夜空に浮かんでは 消えてゆく Sayonaraから またはじめよう それぞれの明日を 「寂しいけどこれでいいよね？」 なんて君が聞くから ずっと気づかれない様に してた強がりと願いが 頬をつたい 溢れそうさ だって今もまだ僕は I love you 月がキレイだね 久しくみてなかった きっと僕らは こんな風に見逃して 見落としては嘆いてを 繰り返してゆく 哀れで愛しい そんな生き物なんだね 夏の花火も秋の切なさも 冬の寒さも春の訪れも… もっとみたかったけど Sayonaraしよう あの角を曲がった道の先で 「手を繋ごう 久しぶりね」 なんて不意に言うから ずっと君が埋めていてくれてた隙間から 募る想いが溢れ落ちた 僕は君が好きだった I love+d you Sayonaraから またはじめよう それぞれの明日を 「寂しいけどこれでいいよね？」 なんて君が聞くから ずっと気づかれない様に してた強がりと願いが 頬をつたい 溢れそうさ だって今もまだ僕は I love you I love you… Still love you
49,Sunshine and Rainbows,"
平井大",EIGO・平井大,平井大,Sunshine and Rainbows 雨上がりのsunday 愛おしい人の隣で 邪魔そうな顔されても Won't let you go 離れないよ 強がりも 常識や見栄も流行りも 着せられたドレスなんてさ 僕に会う日は いらないから 晴れた日の傘みたいにキミを待ってる そんな僕がいることを忘れないでいて Moonlight and Raindrops ため息のmonday 愛おしい人達もどこか遠くに 感じているなら Remember I'll be there 雨の日の月の明かり 虹を待ってる そんな僕がいることを想い出してみて どこにいても 同じ空の下にいるよ don't you worry my baby いつもきっとほら 繋がっている So never be lonely 雨上がり 一人きりのsunday 愛おしい人を想って見上げた 空に浮かぶのは Sunshine and Rainbows
50,SUN DAY,"
平井大",EIGO・平井大,平井大,夢の外へ I will take you there こんな夜だけは Just stay out of the lane We can hide away 眩い世界へ Light up モノクロの 視界に彩りを Locked up 記憶の 針の先に残るpain Breakout 昨日より 自由なメロディーを Twilight 誰より Let's Make it loose Another SUN DAY comes 急ぎ足の世間 fade out Stay tuned with your vibe Until the Monday comes 瞬く間のrendez-vous See？ 思い通りに 壊れそうな夜 雨が降り出しても 空に歌えばほら 雲間に星がひろがる 夢のあとで I will make you say これが欲しかった Just stay right by my side We can fly away 新しい未来へ Lined up 振り向けば 二つの足跡が 綺麗なアーチを描いてる it's weekend Break down この夜に 自由なセオリーを Starlight のしたで Let's Make it loose Another SUN DAY comes 急ぎ足の世間 fade out Stay true to your vibe Until the Monday comes 瞬く間のrendez-vous See？ 思い通りに Another SUN DAY comes 急ぎ足の世間 fade out Stay tuned with your vibe Until the Monday comes 瞬く間のrendez-vous See？ 思い通りに 壊れそうな夜 雨が降り出しても 空に歌えばほら 雲間に星がひろがる See？ 思い通りさ
51,Surf's Up,"
平井大",平井大,平井大,"Everybody Surf's Up!! 灼熱の日差し 弱気な背中押して 今年もBack Again 恋の季節 青空に大好きだって叫びたいほど I, I'm thinking about you キミを想ってる 砂に書いたI love you どうか届きますように 照れてばかりじゃ始まらない Everybody Surf's Up!! GO GO GO Go to the ocean 1,2,3 見上げればSunshine そこはTropical Paradise 動き出すSummer Time 波のトリコになって キミに夢中にさせて いつだってBeach に行けばSurf's Up 始まったSummer Time 海に続く道 自転車に君を乗せて 風を切って走る 坂を下ってく 波の音にかきけされてる僕の言葉 I, I, I wanna be with you もう止められない 君は僕だけのSurfer Girl 波をも虜にするMermaid 照れてばっかりじゃ伝わらない Everybody Surf's Up!! GO GO GO Go to the ocean 1,2,3 見上げればSunshine そこはTropical Paradise 動き出すSummer Time 波のトリコになって キミに夢中にさせて いつだってBeach に行けばSurf's Up 迎えに行くSummer Time I wanna be with you all day long I wanna be kissing you all night long You are the only one Baby don't let me down This love has just begun!! GO GO GO Go to the ocean 1,2,3 見上げればSunshine そこはTropical Paradise 動き出すSummer Time 波のトリコになって キミに夢中にさせて いつだってBeach に行けばSurf's Up 始まったSummer Time 奪いに行くSummer Time"
52,Surf Time,"
平井大",平井大,平井大・笹原慎,Oh oh oh oh oh oh Oh oh oh oh oh oh Let's island surf time Hwy!!! 北へ向けGo go 走り抜けるH1疾走 横目Ocean look up to the sky 忘れられないSummer time 常夏の島(Tropical island) Cocount girls 合い言葉Aloha 僕ら待ち受けるBig wave Let's 始めるSurf Time 昨日の辛い事忘れちゃいな くよくよしてる暇ないぜ 時間忘れ波に身を任せ Get ready let's take off!! That girl got me going crazy 波乗り輝く君想うだけで Lalalala every day let's island surf time That wave got me going crazy 寄せては返す波を想うだけで Lalalala makes me so high Gonna take you out side Oh oh oh oh oh oh Oh oh oh oh oh oh Let's island surf time ×2 Shawty!!! 君を連れGo Go!!! 向かう先はHaleiwaでどぉ!? Cursing kamehameha Hwy 止められないSummer time!! 常夏の島(Tropical island) 二人の距離近づけるAloha! 僕を待ち受けるBig wave Let's 始まるSurf Time! 伝えられない気持ち 今なら波の勢いに乗せて I wanna say love you! Please say OK! Get ready let's take off!! That girl got me going crazy 波乗り輝く君想うだけで Lalalala every day let's island surf time That wave got me going crazy 寄せては返す波を想うだけで Lalalala makes me so high Gonna take you out side That girl got me going crazy 波乗り輝く君想うだけで Lalalala every day let's island surf time That wave got me going crazy 寄せては返す波を想うだけで Lalalala makes me so high Gonna take you out side
