,Song,Artist,Lyricist,Composer,Lyric
20,太陽,"
ちゃんみな",ちゃんみな,ちゃんみな・JIGG,I need time I need time baby Can you fight can you fight with me 意味の無い話やめてくれない 何もできない 見て like a loser 急な雨は殺風景だ 貸してよそのアンブレラ 雲に隠れた君を 何も言えない私を憎んだ それしかできなかったんだ Everything's gonna be all right All right って言ってた 君は笑っていた いつも笑っていた 君はまさにまさに 太陽だ 雨だ 大地だ 風だ 君がいないと息ができない 全てなんだ だから二度と私を離れないで そういえばさ 君はいつも 何を見てた？ わからなかった 答えを待って 出て行く君 ベッドからずっと 動けなかった 私はまた言えなかったんだ でも涙が出るんだ 君はずっと私の 太陽だ 雨だ 大地だ 風だ 君がいないと息ができない 全てなんだ だから二度と私を離れないで 太陽だ 雨だ 大地だ 風だ 太陽だ 雨だ 大地だ 風だ 太陽だ 太陽だ
21,ダリア,"
ちゃんみな",ちゃんみな,ちゃんみな・Ryosuke“Dr.R”Sakai,"Once upon a time There was a little girl 君によく似た Oh darling 君に似てた 彼女はまるでタイガーアイ 無数の欲より大事な 夢を見つけては掴んでしまった ある夜雨が降ってた 濡れた瞳にぼやけた 嘘のように美しい ダリアが微笑んでた I want the same one I want the same one それが欲しいのと吐き捨てこう言った 引き換えに何が欲しい？ 奏でろ賛美歌 無知なメロディーはハイ たかが心なら差し上げたいわ And then I... 甘ったるい願いね そして彼女は just a ダリアのように No... ダリア あの少女は 美しくない 歌声だけよ とまるで罪人 思い返すと 歌声すら誰も聞いてくれなかった Ah I don't give a shit, oh she don't give a shit あぁ誰が悪いの？え きみ？きみ？きみ？ Oh ハニー大事でしょ 生きてく為に 選ばれるより選ぶ人生 君の才能なんか きっとダリアのせいで 踏み潰されて彼女みたいに 全部捨てたくなるわ Ya これでわかったでしょ Mm それでも必要？ Ah 煙たがられたいの 私は違う私は違う ダリアダリア ダリアダリアもう許して 願いはもういらない I don't wanna be a fxxking psycho 心をください返してください Oh and then I... 甘ったるい願いね 既に遅いのよ眠れダリアと共に No... ダリア"
22,CHOCOLATE,"
ちゃんみな",ちゃんみな,ちゃんみな・Ryosuke“Dr.R”Sakai,"I am not stupid you know baby また何しに？ 理由がない Baby you still love me でももうすでに I am lady maybe Thank you so much 今思えばつまんなかった But 強くなった意味がわかんなくなるから 今更 baby sorry けど今私が言えるのは 綺麗になって sorry また今日もあなたは hit my phone up 時間は進んでるのにまた baby love ya Oh baby you're too late, oh late, oh late Time over Baby late, oh late, oh late 今さらすぎて I can't say love you だけどね It was only you Like a chocolate oh late, oh late 甘すぎるyour lie, oh lie, oh lie もういらないちょっと前まで ずっと夢中だったのにbaby You are too late 覚えてない？ たった11分の電話で we were the end Baby I need you I love u please come backって なんであの時言えなかったの？ (why) 今更何それしかいえない 俺が悪かったってやっとわかったバカとはいれない Baby ちょっと late I have a boyfriend He gave me a ring, and a CHOCOLATE また今日もあなたは hit my phone up 時間は進んでるのにまた baby love ya Oh baby you're too late, oh late, oh late Time over Baby late, oh late, oh late 今さらすぎて I can't say love you だけどね It was only you Like a chocolate oh late, oh late 甘すぎるyour lie, oh lie, oh lie もういらないちょっと前まで ずっと夢中だったのにbaby (Like a chocolate…) Baby you're too late (Like a chocolate…) Baby you're too late Oh baby you're too late, oh late, oh late Time over Baby late, oh late, oh late 今さらすぎて I can't say love you だけどね It was only you Like a chocolate oh late, oh late 甘すぎるyour lie, oh lie, oh lie もういらないちょっと前まで ずっと夢中だったのにbaby No no no no no I just like yeah yeah yeah yeah yeah…"
23,ディスタンス,"
ちゃんみな",ちゃんみな,ちゃんみな・BENA,美しいメロディーに 身を隠したいわ 誰も恨み嘘に気づかぬように 手を取り踊りましょう Oh my fantasy 私は美しい このサウンドのように みんな大嫌い 何も知らない その方がプリティー そんなのは虚しい あぁ悲しい 孤独と呼ぶでしょう 小さな問題も 愛して欲しいのよ あなただけは 美しいメロディーに あなたを重ねたわ この疲れ嫌気に気付かないで 手を取り踊りましょう 変な感覚ね あなたに会って 愛し合うだけで充分 いらないのよ 水分 悪 炎 ディスタンス プロミス ライター そんなのは愛しい あなたを手放せないわ 歪んでく私も 愛して欲しいのよ あなたにしか 美しいメロディーに 嫌気がさすじゃない この上ないパロディに気付いてから あなたが憎いです 美しいメロディーに 身を隠したいわ 誰も恨み嘘に気づかぬように 手を取り踊りましょう
24,TO HATERS,"
ちゃんみな",CHANMINA,CHANMINA・JIGG,"Welcome everybody This is my world ya ya みんなが羨む princess だんだん 上から見下ろすと見えてくる ya ya みんなの本当のblack minds I'm so, I'm so sad 名誉に money 欲しいなら take it So, so what 努力もしないくせに Why are you jealous of me？ Oh do you hate me？ Or do you like me？ You like me？ I know you call me bitch 隠れて私を hate me Yeah I know you call me bitch You call me bitch Damn secret black mind, oh 伝わるはずないわけない Cuz I can see everything, yo hey yo You are fxxking stupid hater Fxxk the fxxking fxxkers You don't know fxxking me I don't know fxxking you We don't know fxxking us 顔も見せない まず what's your name？ 答えたくない？ なのに言いたい放題？ 自分の正解押し付けないで 違う世界でnobody nobody get in my way 違う世界で生きる人は何もかもが気に食わない 見て見ぬふりみんなが ほっとくからこれじゃないの？ねぇ これでいいの？ねぇ So let me just say You should go to hell 痛みなんて感じないで 自分を弱くし続けて 目立つ人に理由もなしに Are you, Are you happy？ I know you call me bitch 隠れて私を hate me Yeah I know you call me bitch You call me bitch Damn secret black mind, oh 伝わるはずないわけない Cuz I can see everything, yo hey yo You are fxxking stupid hater Fxxk the fxxking fxxkers You don't know fxxking me I don't know fxxking you We don't know fxxking us I know you call me bitch (You are fxxking stupid hater) I know you call me bitch (Fxxk the fxxking fxxkers) I know you call me bitch (You don't know fxxking me right？...) Damn secret black mind, oh 伝わるはずないわけない Cuz I can see everything, yo hey yo You are fxxking stupid hater Fxxk the fxxking fxxkers You don't know fxxking me I don't know fxxking you We don't know fxxking us"
25,東京女子,"
ちゃんみな",ちゃんみな,ちゃんみな・Ryosuke“Dr.R”Sakai,煌めいた感情が浮ついて 花咲き散るのもあっという間ね 明日を見逃すかのような スピード感で流れてくるウソマコト 人のシューズがよく見える はしたない香水の匂い いつの日かなれるかしら？ 栄光に溺れる一人 東京エレクトリックサッド 君なら何を見せても平気 人様は必ずともイメージ それだけは一丁前 私東京女子 確実に停滞してもいいの 私には知ったこっちゃないし 昨日から気付いてた君の涙も 後でいいねするからさ 人のお面が落ちてる 誰のかの興味すら無い 私だけが助かれば それでいいのよママパパ 東京エレクトリックサッド シティーに飲み込まれちゃった天使 私ならきっと絶対平気 それだけは一丁前 私東京女子 東京エレクトリックサッド 君なら何を見せても平気 人様は必ずともイメージ それだけは一丁前 私東京女子 東京エレクトリックサッド ああ私の魅力だけでいって 私のことだけは嫌わないで それだけは一丁前 私東京女子 東京エレクトリックサッド
26,Doctor,"
ちゃんみな",ちゃんみな,ちゃんみな・JIGG,"Doctor doctor doctor ya ya, Doctor doctor doctor ya ya Doctor doctor doctor ya ya, Doctor doctor doctor ya ya Oh my god I'm sick ya Help me someone I'm sick ya 助けてだれかこのままだと死ぬ なに食べても flavor no flavor なに聴いても feelings no feelings Oh my god I'm gonna die まだ死にたくないまだ生きていたい この地球は今 なにからなにまで 数が多すぎて面白くないね あのモデル達もみんな 同じ顔してたドッペルゲンガー？ 深刻だねまた同類が溢れたみんなでバスケしたい 誰が真似で誰がガチだ しるかくだらんみんながガチだ あれもこれも面白くない 刺激が欲しいだけなのに みんなはきっと普通が嫌い 普通がいっぱい 聴き飽きたんだよもう全部 見飽きたんだよこのブーム This is no flavor syndrome お前らじゃ味がしないんだよ, hey Help me doctor 変なんです 味がしない死にそうです ニキニキニキニキ doctor プリプリ please help me Oh my god I'm sick ya Help me doctor I'm sick ya 助けてよ doctor このままだと死ぬ なにもときめかない nothing また同じ物が what is it この時代は情報が溢れる 呪いにかかってます 嘘ばっかの Twitter みんな自称ヒーロー 嫌気がさすよ日替わり悪役 今夜の餌食はお前だ また明日からは誰だ 何もかもが量産型だ(ニキニキ) 私だけが(ピチピチ) キラキラしたい(キラキラ) みんなつまんない勢いがない 嫌われるのが怖いみたい みんなと一緒それを今 個性と呼ぶんだ 聴き飽きたんだよもう全部 見飽きたんだよこのブーム This is no flavor syndrome お前らじゃ味がしないんだよ, hey Help me doctor 変なんです 味がしない死にそうです ニキニキニキニキ doctor プリプリ please help me ニキニキ ピチピチ ニキニキ キラキラ"
27,Doctor (English Version),"
ちゃんみな",ちゃんみな,ちゃんみな・JIGG,"Doctor Doctor Doctor ya ya, Doctor Doctor Doctor ya ya Doctor Doctor Doctor ya ya, Doctor Doctor Doctor ya ya Oh my god I am sick ya Help me someone I'm sick ya Lend a hand, save a sista How much longer till I die I think I lost my sense of flavor, no flavor Think I'm losing all my feelings, no feelings Oh my god I'm gonna die I don't wanna die Wanna stay alive Ain't too fun, this planet Everything that's on it Mass-produced, overloaded Nothing interesting about it See'em models looking pretty Oh the similarity is uncanny Doppergangers？ Sh*t is serious Like birds of a feather We should flock together, shoot some hoops and all that Talking 'bout this and that “Are you real？”“Are you fake？” Well I don't give a f**k Everybody's serious Why is everything so damn uninteresting Just a little spice is all I need, baby Guess nobody likes to be too ordinary Extra-ordinary I'm so beat, so tired of this obsession Same old story, going out of fashion This is No-Flavor Syndrome ya Give me something better, something stronger ey Help me doctor What's the matter？ Got no flavor Think I'm done for Niki, niki, niki, niki, Doctor Ple, ple, please help me Oh my god I am sick ya Help me doctor I'm sick ya Lend a hand, save a sista Not much longer till I die I think I lost my sense of flavor, no flavor Think I'm losing all my feelings, no feelings This is an age of information Where everyone's cursed Living under a spell Lies all over Twitter Self-appointed heroes Everybody's mission： “Find the villain of the day” Who shall we prey on tonight？ Your turn Who's the target tomorrow？ Who is it Everything is the same Cookie cutter quality Niki, niki Not for me, not for me Pichi, pichi Imma shine, just for me Kira, kira Everybody's slowly losing their momentum Afraid of people judging, afraid of being lonely Everyone's the same but everybody's different Guess we're all“unique”now I'm so beat, so tired of this obsession Same old story, going out of fashion This is No-Flavor Syndrome ya Give me something better, something stronger ey Help me doctor What's the matter？ Got no flavor Think I'm done for Niki, niki, niki, niki, Doctor Ple, ple, please help me Niki, niki, pichi, pichi Niki, niki, kira, kira"
28,ナニモコワクナイ,"
ちゃんみな",CHANMINA,CHANMINA・774 (DIGITAL NINJA RECORDS),ライトアップされてる東京タワー ガソリンの匂いとうるさいリズム もう何も聞きとれないの 赤ライトは見えない今 誰が止めるって言うの ブレーキなんて教わってないの Yeah 今日は遠くいつものコースは無視して I'm going drive away 逃げたくなったたまにはいいじゃん誰も私を知らないところに 行ってみたい3日くらい疲れた再スタート 何も考えたくない機内モード bye bye I'm gone... ナニモキコエナイ ナニモミエナイ ナニモカンジナイ ナニモコワクナイ ×3 明るい色の hair がなびく 曲に合わせてスカしてみる 今夜はこの鉄くずに身を任す 多分誰かに追われてる でもどこか落ち着いてる いまはなにも見えないの Don't touch me you can't catch me 今はレインボーブリッチもっと遠くに 早いスピードこのライトに中指たてて叫ぶの fxxk you bitch 狂ってるっしょ関係ないっしょ今夜の気分はハーレークイン どうなってもいい1人がいい構わないでお願い good bye I'm good... ナニモキコエナイ ナニモミエナイ ナニモカンジナイ ナニモコワクナイ ×3 ビルの隙間から当たるライト 私と一緒でどこか乱暴 早く未来を見てみたいの そう思ってもっと出すスピード でもいつになっても見えてこないの どこまでも 行ける気がするできる気がする ありえないくらい早いのに 遅く感じる時間の流れ もうどこまできた だいぶ遠くもっと遠くずっと遠く 気の向くままに I'm going drive away I'm good I'm gone もうなにも怖くない ナニモキコエナイ ナニモミエナイ ナニモカンジナイ ナニモコワクナイ ×3 ナニモキコエナイ ナニモミエナイ ナニモカンジナイ ナニモコワクナイ ×3
29,Needy,"
ちゃんみな",ちゃんみな,ちゃんみな・JIGG,"Waiting for me Til I'm ready for it Fxxked up, break up, blow up dream on sugar, honey, candy When I see your face 早すぎたよ神様 When I see your face Was like Where have you been？ Where have you been？ どこにいてどんな夢を見てたの？ Like a fantasy 君は fantasy 少し歌うよ君に傷をそっと 伝えるから同じ BPMで踊ろう どこが好きなの？ ツンとしてみたいのね I just wanna say, I just wanna say I love you when you're needy もっといいよ君も I love you when you're needy 教えてよ how to love I love you when you're needy 気分いいの baby I love you when you're needy sugar, honey, candy I love you when you're needy when you're needy Baby you're so needy That why I love you 君よりいくつか ladyなのに 君にだけはなっちゃうのよ babyに 時には君よりも needyに Why do you need me？ Please tell me 1人でもいい それを壊した君 『You're the one, you're the one you're the one,』 It's gotta be forever 君の前世が描いた シナリオのヒロインにして 邪魔がやけに入る時は 私のこの目を見て remember 初めてのキスの音色 あの夜だけに光ったオリオン I love you when you're needy 君だけの honey I love you when you're needy いいよ you can touch me I love you when you're needy 茶色い目の baby I love you when you're needy sugar, honey, candy I love you when you're needy Waiting for me Til I'm ready for it Fucked up, break up, blow up, dream on sugar, honey, candy"
30,Never,"
ちゃんみな",ちゃんみな・Ryosuke“Dr.R”Sakai・Avena Savage,ちゃんみな・Ryosuke“Dr.R”Sakai・Avena Savage,I've got some truth to speak Not like this usually What do you do to me Oh yeah It's feeling new to me どれも新しい 試してみたい Oh I'm 前から知ってた君と all night long こんな風に ah ah ah ah ah ah 考えてみてよ babe 悪くないでしょ ハマりそうで ah ah ah ah ah ah 何かが欲しい訳じゃないの 試したいだけ分かるでしょ It's for real and no faking All for me and I'm talking But I'll never say never say never say it... It's for real and no faking All for me and I'm talking But I'll never say never say never say it 2人きりの部屋でさ なにも言わずキスした お酒も飲めないから 言い訳もできない But we can't stop this Yeah I can't stop this And you kissed my tattoos Oh I'm All in my head You in my bed Kept me up all night long Holding my breath like Ah ah ah ah ah ah 言葉には出さない 大人ぶってさ 本当はね ah ah ah ah ah ah 何かが欲しい訳じゃないの 試したいだけ分かるでしょ It's for real and no faking All for me and I'm talking But I'll never say never say never say it... It's for real and no faking All for me and I'm talking But I'll never say never say never say it It's for real and no faking ey 焦りたくはないの but 不思議なくらい残る ey I'm in love with your body yeah だけどまだ始めないで 今が心地いいだけ終わりが来ないように 今だけはただ slow に 秘密にしたい訳じゃないの 試してみて私を It's for real and no faking All for me and I'm talking But I'll never say never say never say it… It's for real and no faking All for me and I'm talking But I'll never say never say never say it Never…
31,Never Grow Up,"
ちゃんみな",ちゃんみな,ちゃんみな・Ryosuke“Dr.R”Sakai,何から話せばいい 長い長い our story 最後になりそうだね ありがとう愛してた 何が愛か知らない だから二人で愛を作ったんだ これでいいのかなんて 私に聞かないでよね Yeah we are always high 惹かれあってた あなたがピーターで 私がウェンディを演じた そばにいる事にも慣れ いない事にも慣れてた ねぇ君が好きって again and again また離れて again and again また戻るの again and again 狂わせた時計と壊れたコンパスが 私たちを大人にさせない 繰り返してる最後のキス あぁ まだここにいる we never never grow up We are never never grow up 二人とも気付いてはいたけど 歪み始めていた love 君の目を見てわかっちゃった ねえなんなんだよわかってくれよ とか決してそんな荒い気持ちじゃない 君のさよならが重い言葉に 聞こえなくなったんだよ こんな事言いたくない けど君しか知らないからさ 行かないでって again and again もう消えてって again and again 愛してるって again and again 狂わせた時計と壊れたコンパスが 私たちを大人にさせない 繰り返してる最後のキス あぁ まだここにいる we never never grow up 長かったね愛してたよねもう終わりにしよう (長かったね愛してたよねもう終わりにしよう) We are never growing up 過ぎ去ってく日々たちを 忘れたわけじゃない 消したいわけじゃない いつかはこんなにも悲しい夜が 来ることなんか最初からわかってた いつもとは違うほんとのほんとの さよならをしよう月が綺麗だね Never grow up…
32,note-book,"
ちゃんみな",ちゃんみな・JIGG・Samantha“Sam”Bruno,ちゃんみな・JIGG・Samantha“Sam”Bruno,知りたくない事ばっか 教えてくるこのノートブック くだらない相合い傘とか どれだけ寂しいとかさ 丁度新しいノートにしたんだ 世界地図の模様のやつ 最初の方は試し書きばっか Ya 気配も無いような そしたらあなたが 急に現れて困らせるから 文字達がくねくねしてさ 言葉が息したりできなかったり You know what you know what you know what I love you I love you You know what you know what you know what I hate you 知りたくない事ばっか 教えてくるこのノートブック くだらない相合い傘とか どれだけ寂しいとかさ この話のエンディング どうなるのか気になるの あなたのそのペンだったら どんな続きが書ける？ あいあいあいや 本当の事はまだ 言わないでいてよね でも嘘はつかないで お願いだから あなたが知ることも無い話や 息にもならない無様な願いが 早くページを進めていく 私も望まないとこまで You know what you know what you know what I love you I love you You know what you know what you know what I hate you oh yeah 今日もわたしのせいで 赤くなったその唇で Loving you loving you love you そう言って 本当は嘘ついてた この世の終わりみたいな 悲しみ味わいたくないじゃん だから平気なふりしてた 嘘は書けないこのノートブック 今夜も続きを書いたの 彼の手は離さないや あの花に誓った未来 あいやいやいや
33,^_^,"
ちゃんみな",ちゃんみな・Adam Kapit・Tova Litvin・Doug Rockwell,ちゃんみな・Adam Kapit・Tova Litvin・Doug Rockwell,"My life is art I am so fancy The Queen of Hearts Dressed in Givenchy I love y'all Cuz they all love me Did you know？ I am so happy Open for love Naked under the light 何も気にしない 誰も教えてくれないから Ooh na na Get ready Ooh la la la Can't shut me up Can't lock me down I just do what I want この世界が優しくさせないじゃん 笑われた私は笑えない I'm too wild to wear a label Having fun under the tables Ooh la la la la la la la Baby, I'm so happy Maybe I'm just everything you want inside あの王子様は待てない Got a ring ring ring もう沢山 女王になる方が簡単 賢いならば苦しんで 優れてるなら許して 意味があるから探して 後はもう知らないけどね Cuz I'm one in a million Kissing millions goodbye 幸せなあなたは見たくない I'm too wild to wear a label Having fun under the tables Ooh la la la la la la la Baby, I'm so happy この世界が優しくさせないじゃん 笑われた私は笑えない I'm too wild to wear a label Having fun under the tables Ooh la la la la la la la Baby, I'm so happy My life is art I am so fancy The Queen of Hearts Dressed in Givenchy I love y'all Cuz they all love me Did you know？ I am so happy"
34,花火,"
ちゃんみな",ちゃんみな,ちゃんみな・Ryosuke“Dr.R”Sakai,Looking around I'm just looking around このままだと終わるわ 扱えないの私じゃ Time is over 知らされても 醜い日も飾ってるの 時のせいになるその前に Fire 君が灯すの Fire fire 私、花火 若い夜に つけられた火 君を照らす 私、花火 長くはない 若い夜を 思い出してくれるかしら They say love is game I'm so tired baby だから少しここにいて 火が消える事は知ってる 君が裏切る事も期待してる 古くなっても君は 愛しく思うだろうか あの日の夜のように baby Fire 2人で灯した Fire fire 君は花火 すごく綺麗 すぎて傍に いれるかしら 君は花火 ずっと傍に 時が経てど 私を気にかけて You make me fire you make me fire 君の傍で笑ってた 私を私を いつまでも忘れないで You make me fire you make me fire 君に恋した少女は あの子はあの子は いつまでもここにいる いつの日か 私が散って砂に乾いても 愛してください 君の傍でまた咲く 私、花火 若い夜に つけられた火 君を照らす 私、花火 長くはない 若い夜を 思い出してくれるかしら You make me fire you make me fire 君の傍で笑ってた 私を私を いつまでも忘れないで You make me fire you make me fire 君が恋した少女は 私は私は いつまでもここにいる
35,ハレンチ,"
ちゃんみな",ちゃんみな,ちゃんみな・BENA,音沙汰ないから帰ったの 君しかいないとか言ってよ ふらつきたいから愛したの タリラリラッタッタララ 愛に憶えがあるから 花を描いたの 大人びてしまった私は 気の色で遊んでいたの あっちもこっちも身体を任せてみても なんでもなんでもなんでもなんでもないの 騒がしい騒がしい騒がしいこの浮き心に 誰が気付くと言うの どうでもいいから泣いたの 乱れ心も抱いてよ 代わりになんかよこしてよ タリラリラッタッタララ Yeah yeah yeah yeah 忘れた なんの感覚もないやいやい Yeah yeah yeah yeah 忘れた あなたを失ったから Go ahead and take me out イタイわ Tokyo sound 都会は大嫌い 怒りっぽくて冷たい 忙しくて愛らしい 血色のない私はhigh 誰彼いるのに誰もいないわ どこにどこにどこにあるのかしら 感謝も愛も込められやしない 何度も何度も何度も気にしてるわ 悪意に泣いた日から 風が強い夜が明けて 君の匂いが消えて 一人になったらどうしよう タリラリラッタッタララ 音沙汰ないから泣いたの 君しかいないから帰ったの 愛されたいから愛したの タリラリラッタッタララ Yeah yeah yeah yeah 忘れた なんの感覚もないやいやい Yeah yeah yeah yeah 忘れた あなたを失ったから
36,美人,"
ちゃんみな",ちゃんみな,ちゃんみな・Ryosuke“Dr.R”Sakai,美 美 美にしろ注意 あいつの信者は多い 己を知りなさい bitch HD で魅えるのに 私もあなた様みたいになりたい 教えて教えて幸せですよね？ もしこのまま消えたら愛されるのなら 今すぐにでも綺麗に亡くなりたい こんなはずないわよダヴィンチ もう少しだけべっぴんに コントラストも入れて頂戴 全世界を懲らしめたい Look at this Look at this Look at this Look at this 悲しいかも ey ey ey もう少し肌に艶を頂戴 女盛り舐めたらヤイ トイレに女神はおったんかい？ おったなら捕まえなさい ちゃんみな最近まじかわいい 私は忘れないあの嵐 あの時私はまだセブンティーン あの時言ったよな You can't be beautiful You can't be famous 醜いブスが歌ってんじゃないよ あの時狂った精神に才能が開花 味わった幸も不幸も一般じゃなかった 本物を君は知ってるかい？ 知識と経験のエロス まだ使いもんになってるかい？ 女は皆正気じゃない Look at this Look at this Look at this Look at this 悲しいかも ey ey ey もう少し肌に艶を頂戴 女盛り舐めたらヤイ トイレに女神はおったんかい？ おったなら捕まえなさい Can you hear me Mina are you the beauty Say July you are the 真 fxxking beauty 予想違い驚きなさい 磨いたらダイヤ美しい 悲観的いや美学的 磨いたらダイヤ美しい 生きなさい今魅せなさい あなたこそダイヤ美しい (前例がないのは怖いかい) (ならお手本になりなさい) (怖がったままでどうすんだい？) (あの彼女を助けなさい) I'm a fxxking woman And I'm fxxking beautiful God here I am We're fxxking women And we're fxxking beautiful
37,Picky,"
ちゃんみな",ちゃんみな・Tido Nguyen・Ryan Alan,ちゃんみな・Tido Nguyen・Ryan Alan,"Picky, Picky I know what I want Give me what I need Picky, Picky Quick to cut you off You ain't up to speed Picky, Picky Ain't got what I want Ain't got what I need Picky, Picky Quick to cut you off You ain't up to speed Picky, Picky Ya Picky, Picky, Picky Ya Picky, Picky, Picky Picky, Picky Ain't got what I want Ain't got what I need Picky, Picky Quick to cut you off You ain't up to speed I go distant like f**k the roses I'm on some cold shit Go ghost in that phantom rolls then Shut off emotion I'm running through the city in my bag Got them bitches med All across the map, cams flash I don't bat a lash Star shit up Ima be the finisher, ok Pretty face but don't make me get sinister, ok Kill the fake love Fake friendships And the small talk Get me clear keep the shears Quick to cut it all off Savage 天使じゃないし 嫌な事は嫌だし別に 濃い緑あとチェスと 曲がってる線 とか消し残し あとあいつの声 Picky, Picky I know what I want Give me what I need Picky, Picky Quick to cut you off You ain't up to speed Picky, Picky Ain't got what I want Ain't got what I need Picky, Picky Quick to cut you off You ain't up to speed Picky, Picky Ya Picky, Picky, Picky Ya Picky, Picky, Picky Picky, Picky Ain't got what I want Ain't got what I need Picky, Picky Quick to cut you off You ain't up to speed どちらにしようかな 神様の言うとおり 私の脳に従えてんの？ その態度やめておきなよ なぁ カフェラテ1つ氷は無しで 周りの水も拭いて持ってこいよ あれ嫌いなんだよ それくらい普通のことでしょ Cuz I'm picky, picky, picky, picky, picky You so jelly, jelly, jelly, jelly, jelly, 何しても言われるかわいい If I say that you mother f**ker Picky, Picky I know what I want Give me what I need Picky, Picky Quick to cut you off You ain't up to speed Picky, Picky Ain't got what I want Ain't got what I need Picky, Picky Quick to cut you off You ain't up to speed Picky, Picky Ya Picky, Picky, Picky Ya Picky, Picky, Picky Picky, Picky Ain't got what I want Ain't got what I need Picky, Picky Quick to cut you off You ain't up to speed"
38,ピリオド,"
ちゃんみな",ちゃんみな・ELIONE・NVMBRTWNTYNICE,ちゃんみな・JIGG,"You don't like me but see period 時計も車も全部自分で買う 私のコピーがいっぱい oh no I know you don't like me but see period ほら Bow wow wow Say hello I'm a kitty cat 自信が無いから他人また気になる I'm bossin' like ur boss mind yo business You don't like me but see period 知らない振りするんだったら耳元貸しな ダイヤも最初は石ころ 磨き続けて輝いた良い音 みんなが気にする私の位置情報 ダラダラしない dollar dollar bill FUEGUIA の perfume, BURBERRY また君はおさがり 振り込んで貰いなよパパに They call me “Young Queen” 世界中 You can see me JIGG の beat でチャート top ランクイン これが運命？教えて GOD ありがと毎日が金曜日 You don't like me but see period 時計も車も全部自分で買う 私のコピーがいっぱい oh no I know you don't like me but see period ほら Bow wow wow Say hello I'm a kitty cat 自信が無いから他人また気になる I'm bossin' like ur boss mind yo business You don't like me but see period お前の彼氏送ってくる Emoji おやつあげて手懐けないい子に I'm a hot girl まーしょうがない 美 美人ちゃんみながイチオシ Ayo everyday I mma hustle インスタグラマーモデルに圧勝 Yeah 噂話ハクション フォロワー数って価値があんの？ あれカッケェあれダッセェー 不完全でも art だし perfect 自分で歩いてく道 that way 気付いたらそれが変わる runway You don't like me but see period 時計も車も全部自分で買う 私のコピーがいっぱい oh no I know you don't like me but see period ほら Bow wow wow Say hello I'm a kitty cat 自信が無いから他人また気になる I'm bossin' like ur boss mind yo business You don't like me but see period"
39,FXXKER,"
ちゃんみな",CHANMINA,CHANMINA・Ryosuke “Dr.R” Sakai,Long time no see I'm coming now Chan to the Mina いまだ ナンバー1 yes I am a JK rapper 濃いmake up lips は赤もっと Mamma I'm coming now 緊張しなインディーメジャーI don't care cuz JK rapper What ムカつくなら噛み付けば？ So what それか捕まえてごらん I can't slow down. chanmina coming now coming now now now now 黙って踊れよ fxxkin' fxxker Fxxker… はなからいらねぇ共感うざったい評判 黙れよ半端お家へ帰んな 私はこの制服も言葉も no fake だこのコスプレイヤー マセガキクソガキなんとでも言えよ 練馬のビヨンセびくともしねぇよ 2017今を生きる時代が選んだ I'm a princess What ムカつくなら噛み付けば？ So what それか捕まえてごらん I can't slow down. chanmina coming now coming now now now now 黙って踊れよ fxxkin' fxxker Fxxker… Shh… I'm coming now 驚いた？ Look at me 泣かないでどうしたの baby 誰も止められないの やっと日本から出てきた天才 From Japan の本物 Fxxker…
40,FRIEND ZONE,"
ちゃんみな",CHANMINA・Ryosuke“Dr.R”Sakai・MLKMN,CHANMINA・Ryosuke“Dr.R”Sakai・MLKMN,"You are my friend we are special You know？ わかるでしょ special This is 友情です ya 男女関係ないねbaby What！？ 2人でshopping.手を取ってpopping, jumping だけどno sexにkissing ベットに2人きり 絶対しないドキドキ絶対しないドキドキ うちらただ2人きり で見てるだけjust Netflix ya それ以上はない Put you on the friend zone Put you on the friend zone あなたとは絶対に友達でいたいの baby だからそこにいてね Put you on the friend zone Put you on the friend zone I know you are good boy You know I am good girl お互いの darling honey に いつも勘違いされたり嫌われがちだし what！うちらってほんと仲良いねやばくね 毎回嫌われるの相当だるくね Yeah インスタグラムのストーリー フォローされてないのに 見られてるお前の彼女に うちらただ2人きり で見てるだけjust Netflix ya それ以上はない Put you on the friend zone Put you on the friend zone あなたとは絶対に友達でいたいの baby だからそこにいてね Put you on the friend zone Put you on the friend zone (uh uh uh uh uh uh uh yeah) I just wanna chill and chill, yeah (uh uh uh uh uh uh uh yeah) I just wanna chill and chill, yeah (fu fu fu fu fu fu fu) I just wanna chill and chill, yeah (uh uh uh uh uh uh uh yeah) I just wanna chill and chill, yeah うちらただ2人きり で見てるだけjust Netflix ya それ以上はない Put you on the friend zone Put you on the friend zone あなたとは絶対に友達でいたいの baby だからそこにいてね Put you on the friend zone Put you on the friend zone うちらただ2人きり で見てるだけjust Netflix ya それ以上はない Put you on the friend zone Put you on the friend zone あなたとは絶対に友達でいたいの baby だからそこにいてね Put you on the friend zone Put you on the friend zone"
